id,name,playName,wikidataId,normalizedGenre,libretto,firstAuthor,title,subtitle,numOfCoAuthors,maxDegreeIds,numOfSegments,numOfActs,numOfSpeakers,numOfSpeakersMale,numOfSpeakersFemale,numOfSpeakersUnknown,numOfPersonGroups,numOfP,numOfL,wikipediaLinkCount,wordCountText,wordCountSp,wordCountStage,yearWritten,yearPremiered,yearPrinted,yearNormalized,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,averageDegree,density,averageClustering,size,maxDegree,numConnectedComponents,numEdges,diameter,averagePathLength
fre001637,carrance-le-divorce,carrance-le-divorce,,,False,Carrance,Le Divorce,Prix : 50 centimes,0,le-mari-assassin,1,0,1,1,0,0,0,0,89,,864,722,0,,,1884,1884.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CARRANCE_DIVORCE.xml', 'http://theatre-classique.fr/pages/documents/CARRANCE_DIVORCE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001639,carrance-maison-a-louer,carrance-maison-a-louer,,Comedy,False,Carrance,Maison à Louer,Comédie en un acte et en prose.,0,marthe|raphaël|pierre,17,0,3,1,0,2,0,197,55,,4735,4556,275,,,1884,1884.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CARRANCE_MAISONALOUER.xml', 'http://theatre-classique.fr/pages/documents/CARRANCE_MAISONALOUER.xml']",,,,,2.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0
fre001641,carrance-vingt-minutes-d-arret,carrance-vingt-minutes-d-arret,,Comedy,False,Carrance,Vingt Minutes D'Arrêt... Buffet,Comédie en un acte et en prose.,0,pierre|joseph,15,0,8,3,1,4,0,251,0,,5971,5611,586,,,1884,1884.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CARRANCE_VINGTMINUTESDARRET.xml', 'http://theatre-classique.fr/pages/documents/CARRANCE_VINGTMINUTESDARRET.xml']",,,,,5.75,0.8214285714285711,0.873809523809523,8,7.0,1.0,23.0,2.0,1.178571428571428
fre000279,carriere-doisin-cafe-litteraire,carriere-doisin-cafe-litteraire,,Comedy,False,Carrière-Doisin,Le Café Littéraire ou La Folie du Jour,Comédie-Prologue sans Préface,0,parnassot|durimet|pinceserre,8,1,21,8,0,13,0,312,41,,9619,9243,357,,,1785,1785.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CARRIERE-DOISIN_CAFELITTERAIRE.xml', 'http://theatre-classique.fr/pages/documents/CARRIERE-DOISIN_CAFELITTERAIRE.xml']",,,,,9.80952380952381,0.49047619047619,0.8879943585825931,21,18.0,1.0,103.0,3.0,1.528571428571428
fre000280,carriere-doisin-journee-de-titus,carriere-doisin-journee-de-titus,,,False,Carrière-Doisin,La Journée de Titus ou Le Bon Prince,Drame en un Acte Mêlé de Fêtes et de Danses,0,d-alfons,17,1,22,4,2,16,0,167,22,,4650,4075,289,,,1790,1790.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CARRIERE-DOISIN_JOURNEEDETITUS.xml', 'http://theatre-classique.fr/pages/documents/CARRIERE-DOISIN_JOURNEEDETITUS.xml']",,,,,5.818181818181818,0.277056277056277,0.8092532467532461,22,16.0,1.0,64.0,3.0,1.8528138528138531
fre001642,carrion-nizas-dialogue-entre-la-maire-de-rodez-et-un-marguillier,carrion-nizas-dialogue-entre-la-maire-de-rodez-et-un-marguillier,,,False,Carrion-Nisas,Dialogue entre le Maire de Rodez et un Marguillier,,0,le-maire|le-marguillier,1,0,2,1,0,1,0,0,239,,2721,2683,0,,,1818,1818.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CARRION-NIZAS_MAIRERODEZMARGUILLIER.xml', 'http://theatre-classique.fr/pages/documents/CARRION-NIZAS_MAIRERODEZMARGUILLIER.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre001643,carrion-nizas-pierre-le-grand,carrion-nizas-pierre-le-grand,,Tragedy,False,Carrion-Nisas,Pierre le Grand,Tragédie en Cinq Actes,0,alexis,41,0,10,9,0,1,0,0,1765,,17140,15433,246,,1803.0,1803,1803.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CARRION-NIZAS_PIERRELEGRAND.xml', 'http://theatre-classique.fr/pages/documents/CARRION-NIZAS_PIERRELEGRAND.xml']",,,,,5.6,0.622222222222222,0.7918253968253961,10,9.0,1.0,28.0,2.0,1.377777777777777
fre000281,caylus-appareilleuse,caylus-appareilleuse,,Comedy,False,Caylus,L'Appareilleuse,Comédie en un Acte,0,madame-amboisel,10,1,9,4,5,0,0,203,2,,4974,4836,8,,1739.0,1738,1738.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CAYLUS_APPAREILLEUSE.xml', 'http://theatre-classique.fr/pages/documents/CAYLUS_APPAREILLEUSE.xml']",,,,,2.666666666666666,0.33333333333333304,0.7566137566137561,9,8.0,1.0,12.0,2.0,1.666666666666666
fre000282,caylus-bordel,caylus-bordel,,Comedy,False,Caylus,Le Bordel ou Le Jean-Foutre Puni,"Comédie en Trois Actes, et en Prose.",0,valentin,26,3,16,5,5,6,0,408,0,,11368,10006,176,,,1747,1747.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CAYLUS_BORDEL.xml', 'http://theatre-classique.fr/pages/documents/CAYLUS_BORDEL.xml']",,,,,8.125,0.5416666666666661,0.767817599067599,16,13.0,1.0,65.0,3.0,1.5166666666666662
fre000283,ceillier-cousin-edgar,ceillier-cousin-edgar,,Comedy,False,Ceillier,Le Cousin Edgard,Comédie en un Acte,0,victorine|joseph|clemence,22,0,5,2,2,1,0,583,0,,7003,6752,472,,,1882,1882.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CEILLIER_COUSINEDGAR.xml', 'http://theatre-classique.fr/pages/documents/CEILLIER_COUSINEDGAR.xml']",,,,,3.6,0.9,0.9,5,4.0,1.0,9.0,2.0,1.1
fre000284,cerou-amant-auteur,cerou-amant-auteur,,Comedy,False,Cérou,L'Amant Auteur et Valet,Comédie en un Acte et en Prose,0,several characters,18,1,5,3,2,0,0,389,11,,9089,8909,93,,1740.0,1762,1740.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CEROU_AMANTAUTEUR.xml', 'http://theatre-classique.fr/pages/documents/CEROU_AMANTAUTEUR.xml']",,,,,4.0,1.0,1.0,5,4.0,1.0,10.0,1.0,1.0
fre000285,chabanon-eudoxie,chabanon-eudoxie,,Tragedy,False,Chabanon,Eudoxie,Tragédie,0,eudoxie,31,5,9,6,2,1,0,0,1468,,13369,13152,53,,,1769,1769.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHABANON_EUDOXIE.xml', 'http://theatre-classique.fr/pages/documents/CHABANON_EUDOXIE.xml']",,,,,2.666666666666666,0.33333333333333304,0.391534391534391,9,7.0,1.0,12.0,3.0,1.805555555555555
fre000286,chabanon-faux-noble,chabanon-faux-noble,,Comedy,False,Chabanon,Le Faux Noble,Comédie en Cinq Actes et en vers,0,le-marquis,56,5,16,7,2,7,0,0,1875,,18377,17879,493,,1788.0,1788,1788.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHABANON_FAUXNOBLE.xml', 'http://theatre-classique.fr/pages/documents/CHABANON_FAUXNOBLE.xml']",,,,,5.125,0.341666666666666,0.639580211455211,16,13.0,1.0,41.0,3.0,1.708333333333333
fre000287,chabanon-toison-d-or,chabanon-toison-d-or,,Tragedy,True,Chabanon,La Toison D'Or.,"Tragédie Lyrique, en Quatre Actes et en Vers.",0,medee|jason|choeur,18,4,10,5,3,2,0,0,587,,7346,4464,287,,,1788,1788.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHABANON_TOISONDOR.xml', 'http://theatre-classique.fr/pages/documents/CHABANON_TOISONDOR.xml']",,,,,3.4,0.37777777777777705,0.596666666666666,10,6.0,2.0,17.0,3.0,1.6111111111111112
fre001644,chalmeton-a-jean-racine,chalmeton-a-jean-racine,,,False,Chalmeton,A Jean Racine,Anniversaire de sa Naissance.,0,empty-string,1,0,1,0,0,1,0,0,81,,717,630,4,,1878.0,1878,1878.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHALMETON_AJEANRACINE.xml', 'http://theatre-classique.fr/pages/documents/CHALMETON_AJEANRACINE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001648,chalmeton-a-moliere,chalmeton-a-moliere,,,False,Chalmeton,A Molière,255° Anniversaire de sa Naissance.,0,le-narrateur,1,0,1,1,0,0,0,0,80,,743,666,3,,1876.0,1877,1876.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHALMETON_MOLIERE.xml', 'http://theatre-classique.fr/pages/documents/CHALMETON_MOLIERE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001646,chalmeton-clermont-ferrand,chalmeton-clermont-ferrand,,,False,Chalmeton,Dans Brelans de Prologues,Clermont Ferrand,0,le-recitant,1,0,1,1,0,0,0,0,200,,2087,1632,16,,,1878,1878.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHALMETON_CLERMONTFERRAND.xml', 'http://theatre-classique.fr/pages/documents/CHALMETON_CLERMONTFERRAND.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001645,chalmeton-clermont-royat,chalmeton-clermont-royat,,,False,Chalmeton,Clermont-Royat,Dans Brelans de Prologues,0,le-recitant,1,0,1,1,0,0,0,0,151,,1676,1238,12,,,1878,1878.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHALMETON_CLERMONT-ROYAT.xml', 'http://theatre-classique.fr/pages/documents/CHALMETON_CLERMONT-ROYAT.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001647,chalmeton-la-bourboule,chalmeton-la-bourboule,,,False,Chalmeton,La Bourboule,Dans Brelans de Prologues,0,le-recitant,1,0,1,1,0,0,0,0,92,,1206,756,11,,,1878,1878.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHALMETON_LABOURBOULE.xml', 'http://theatre-classique.fr/pages/documents/CHALMETON_LABOURBOULE.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre001649,chalmeton-la-mort-c-est-la-vie,chalmeton-la-mort-c-est-la-vie,,,False,Chalmeton,La Mort c'est la Vie !,"Dialogue en Vers, Lu à l'Académie de Clermont, le 6 Janvier 1876.",0,l-homme|la-mort,1,0,2,1,0,1,0,0,207,,2279,1822,48,,1876.0,1876,1876.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHALMETON_MORTCESTLAVIE.xml', 'http://theatre-classique.fr/pages/documents/CHALMETON_MORTCESTLAVIE.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre000288,chamfort-la-jeune-indienne,chamfort-la-jeune-indienne,,Comedy,False,Chamfort,La Jeune Indienne,Comédie en un Acte et en Vers.,0,betti,10,1,6,4,1,1,0,0,634,,5722,5401,91,,1764.0,1764,1764.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAMFORT_LAJEUNEINDIENNE.xml', 'http://theatre-classique.fr/pages/documents/CHAMFORT_LAJEUNEINDIENNE.xml']",,,,,3.333333333333333,0.6666666666666661,0.805555555555555,6,5.0,1.0,10.0,2.0,1.333333333333333
fre000289,chamfort-mustapha-zeangir,chamfort-mustapha-zeangir,,Tragedy,False,Chamfort,Mustapha et Zéangir,Tragédie en Cinq Actes et en Vers.,0,zeangir|le-prince,31,5,9,5,3,1,0,0,1781,,15727,15436,204,,1777.0,1777,1777.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAMFORT_MUSTAPHAZEANGIR.xml', 'http://theatre-classique.fr/pages/documents/CHAMFORT_MUSTAPHAZEANGIR.xml']",,,,,3.777777777777777,0.47222222222222204,0.588888888888889,9,6.0,1.0,17.0,4.0,1.722222222222222
fre000290,champmesle-coupe-enchantee,champmesle-coupe-enchantee,,Comedy,False,Champmeslé,Le Coupe Enchantée,Comédie,0,several characters,19,1,9,4,2,3,0,422,0,,9030,8024,13,,1693.0,1710,1693.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAMPMESLE_COUPEENCHANTEE.xml', 'http://theatre-classique.fr/pages/documents/CHAMPMESLE_COUPEENCHANTEE.xml']",,,,,7.555555555555555,0.9444444444444441,0.9523809523809521,9,8.0,1.0,34.0,2.0,1.055555555555555
fre000291,champmesle-fragments-de-moliere,champmesle-fragments-de-moliere,,Comedy,False,Champmeslé,Les Fragments de Molière.,Comédie,0,charlotte|gusman,12,2,9,8,1,0,0,304,0,,6150,6007,36,,1674.0,1682,1674.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAMPMESLE_FRAGMENTSDEMOLIERE.xml', 'http://theatre-classique.fr/pages/documents/CHAMPMESLE_FRAGMENTSDEMOLIERE.xml']",,,,,3.333333333333333,0.416666666666666,0.7851851851851851,9,6.0,1.0,15.0,3.0,1.6944444444444442
fre000292,champrepus-ulysse,champrepus-ulysse,,Tragedy,False,Champrepus,Ulysse,Tragédie Française.,0,ulysse,11,2,12,9,2,1,0,0,1165,,12406,11454,0,,,1603,1603.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAMPREPUS_ULYSSE.xml', 'http://theatre-classique.fr/pages/documents/CHAMPREPUS_ULYSSE.xml']",,,,,3.0,0.27272727272727204,0.5717592592592591,12,9.0,1.0,18.0,3.0,1.969696969696969
fre000293,chappuzeau-armetzar,chappuzeau-armetzar,,Tragicomedy,False,Chappuzeau,Armetzar ou Les Amis Ennemis,Tragi-Comédie,0,vanlie,32,0,14,8,4,2,0,0,2135,,20810,19371,257,,,1656,1656.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAPPUZEAU_ARMETZAR.xml', 'http://theatre-classique.fr/pages/documents/CHAPPUZEAU_ARMETZAR.xml']",,,,,5.714285714285714,0.43956043956043905,0.7743197278911561,14,9.0,1.0,40.0,3.0,1.714285714285714
fre001476,chapuzeau-geneve-delivree,chapuzeau-geneve-delivree,,Comedy,False,Chappuzeau,Genève Délivrée,Comédie sur l'Escalade,0,several characters,8,0,7,5,0,2,0,0,469,,5264,4384,46,,,1862,1862.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAPUZEAU_GENEVEDELIVREE.xml', 'http://theatre-classique.fr/pages/documents/CHAPUZEAU_GENEVEDELIVREE.xml']",,,,,3.1428571428571432,0.5238095238095231,0.7142857142857141,7,4.0,2.0,11.0,1.0,1.0
fre000294,chauvin-commencement-de-la-fin,chauvin-commencement-de-la-fin,,Comedy,False,Chauvin,Le Commencement de la Fin,,0,gontran|baptiste,2,1,2,1,0,1,0,114,8,,2885,2745,443,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAUVIN_COMMENCEMENTDELAFIN.xml', 'http://theatre-classique.fr/pages/documents/CHAUVIN_COMMENCEMENTDELAFIN.xml']",,,,,1.0,1.0,0.0,2,1.0,1.0,1.0,1.0,1.0
fre000295,chauvin-ruses-et-trucs,chauvin-ruses-et-trucs,,Comedy,False,Chauvin,Ruses et Trucs,Conférence Non Politique,0,pincemaille,1,1,1,1,0,0,0,54,10,,1810,1722,342,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAUVIN_RUSESETTRUCS.xml', 'http://theatre-classique.fr/pages/documents/CHAUVIN_RUSESETTRUCS.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre000296,chazet-dubois-moliere-chez-ninon,chazet-dubois-moliere-chez-ninon,,Comedy,False,Chazet,Molière chez Ninon ou La Lecture de Tartuffe,Comédie en un Acte et en vers,1,several characters,16,1,14,10,2,2,0,2,749,,6077,5876,85,,1802.0,1802,1802.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAZETDUBOIS_MOLIERECHEZNINON.xml', 'http://theatre-classique.fr/pages/documents/CHAZETDUBOIS_MOLIERECHEZNINON.xml']",,,,,11.142857142857142,0.8571428571428571,0.892712842712842,14,13.0,1.0,78.0,2.0,1.142857142857142
fre000297,chazet-dupaty-arlequin-journaliste,chazet-dupaty-arlequin-journaliste,,Comedy,False,Chazet,Arlequin Journaliste,Comédie en un Acte et en Prose,1,gilles,30,1,12,5,1,6,0,479,408,,7437,7192,245,,1797.0,1797,1797.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAZETDUPATY_ARLEQUINJOURNALISTE.xml', 'http://theatre-classique.fr/pages/documents/CHAZETDUPATY_ARLEQUINJOURNALISTE.xml']",,,,,4.666666666666667,0.42424242424242403,0.9275793650793651,12,8.0,2.0,28.0,2.0,1.282051282051282
fre000298,chazet-gassicourt-finot,chazet-gassicourt-finot,,,False,Chazet,"Finot, ou L'Ancien Portier de M. de Bièvre.","Proverbe Archi-Bête, en un Acte.",1,finot|taxe,14,1,7,6,0,1,0,285,40,,5486,5323,90,,,1798,1798.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHAZETGASSICOURT_FINOT.xml', 'http://theatre-classique.fr/pages/documents/CHAZETGASSICOURT_FINOT.xml']",,,,,4.857142857142857,0.8095238095238091,0.9238095238095231,7,6.0,1.0,17.0,2.0,1.19047619047619
fre000299,chenier-charles-ix,chenier-charles-ix,,Tragedy,False,Chénier,Charles Ix ou L'Ecole des Rois,Tragédie.,0,several characters,21,5,7,0,0,7,0,0,1714,,22462,15094,95,,,1790,1790.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHENIER_CHARLESIX.xml', 'http://theatre-classique.fr/pages/documents/CHENIER_CHARLESIX.xml']",,,,,6.0,1.0,1.0,7,6.0,1.0,21.0,1.0,1.0
fre001650,chereau-en-express,chereau-en-express,,,False,Chéreau,En Express,Monologue en vers.,0,le-narrateur,1,0,1,1,0,0,0,0,120,,962,916,0,,,1886,1886.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEREAU_ENEXPRESS.xml', 'http://theatre-classique.fr/pages/documents/CHEREAU_ENEXPRESS.xml']",,,,,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0
fre000300,cheron-homme-a-bonnes-fortunes,cheron-homme-a-bonnes-fortunes,,Comedy,False,Chéron de la Bruyère,L'Homme à Sentiments,Ou le Tartuffe de Moeurs.,0,valsain,53,5,9,6,2,1,0,0,2345,,19453,18404,339,,1789.0,1801,1789.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHERON_HOMMEABONNESFORTUNES.xml', 'http://theatre-classique.fr/pages/documents/CHERON_HOMMEABONNESFORTUNES.xml']",,,,,4.888888888888889,0.611111111111111,0.8428571428571421,9,8.0,1.0,22.0,2.0,1.388888888888888
fre000301,chevalier-amours-de-calotin,chevalier-amours-de-calotin,,Comedy,False,Chevalier,Les Amours de Calotin,Comédie en Trois Actes et en vers,0,climene|rosette,23,3,30,16,5,9,0,2,1056,,11377,10091,37,,1665.0,1664,1664.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVALIER_AMOURSDECALOTIN.xml', 'http://theatre-classique.fr/pages/documents/CHEVALIER_AMOURSDECALOTIN.xml']",,,,,10.6,0.36551724137931,0.858775668775668,30,21.0,1.0,159.0,3.0,1.873563218390804
fre000302,chevalier-barbons-amoureux,chevalier-barbons-amoureux,,Comedy,False,Chevalier,Les Barbons Amoureux et Rivaux de leurs Fils.,Comédie en Trois Actes et en vers,0,guillot|ragotin,25,3,10,6,4,0,0,0,937,,10947,9554,104,,,1663,1663.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVALIER_BARBONSAMOUREUX.xml', 'http://theatre-classique.fr/pages/documents/CHEVALIER_BARBONSAMOUREUX.xml']",,,,,6.4,0.711111111111111,0.8401587301587301,10,9.0,1.0,32.0,2.0,1.288888888888889
fre000303,chevalier-cartel-de-guillot,chevalier-cartel-de-guillot,,Comedy,False,Chevalier,Le Cartel de Guillot,Ou le Combat Ridicule.,0,several characters,9,1,4,2,1,1,0,0,689,,5520,5431,47,,,1682,1682.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVALIER_CARTELDEGUILLOT.xml', 'http://theatre-classique.fr/pages/documents/CHEVALIER_CARTELDEGUILLOT.xml']",,,,,3.0,1.0,1.0,4,3.0,1.0,6.0,1.0,1.0
fre000304,chevalier-desolation-des-filous,chevalier-desolation-des-filous,,Comedy,False,Chevalier,La Désolation des Filous sur la Défense des Armes,Ou les Malades qui se Portent Bien,0,le-chevalier-de-l-industrie,11,1,6,5,0,1,0,0,732,,5579,4993,146,,1665.0,1683,1665.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVALIER_DESOLATIONDESFILOUS.xml', 'http://theatre-classique.fr/pages/documents/CHEVALIER_DESOLATIONDESFILOUS.xml']",,,,,3.333333333333333,0.6666666666666661,0.805555555555555,6,5.0,1.0,10.0,2.0,1.333333333333333
fre000305,chevalier-disgrace-des-domestiques,chevalier-disgrace-des-domestiques,,Comedy,False,Chevalier,La Disgrâce des Domestiques Comédie Représentée sur le Théâtre Royal du Marais.,,0,guillot|policarpe|angelique,12,1,5,3,2,0,0,0,708,,6081,5433,29,,,1663,1663.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVALIER_DISGRACEDESDOMESTIQUES.xml', 'http://theatre-classique.fr/pages/documents/CHEVALIER_DISGRACEDESDOMESTIQUES.xml']",,,,,3.6,0.9,0.9,5,4.0,1.0,9.0,2.0,1.1
fre000306,chevalier-galants-ridicules,chevalier-galants-ridicules,,Comedy,False,Chevalier,Les Galants Ridicules,Ou les Amours de Guillot et de Ragotin.,0,several characters,16,1,8,5,2,1,0,0,692,,5697,5134,30,,,1672,1672.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVALIER_GALANTSRIDICULES.xml', 'http://theatre-classique.fr/pages/documents/CHEVALIER_GALANTSRIDICULES.xml']",,,,,5.0,0.7142857142857141,0.6958333333333331,8,6.0,1.0,20.0,2.0,1.2857142857142851
fre000307,chevalier-intrigue-des-carrosses,chevalier-intrigue-des-carrosses,,Comedy,False,Chevalier,L'Intrigue des Carosses à Cinq sous,Comédie en Trois Actes,0,lucrece|guillot,23,0,10,4,4,2,0,0,1018,,10872,9519,22,,1665.0,1663,1663.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVALIER_INTRIGUEDESCARROSSES.xml', 'http://theatre-classique.fr/pages/documents/CHEVALIER_INTRIGUEDESCARROSSES.xml']",,,,,5.0,0.555555555555555,0.7521428571428571,10,8.0,1.0,25.0,3.0,1.4666666666666661
fre000308,chevalier-pedagogue-amoureux,chevalier-pedagogue-amoureux,,Comedy,False,Chevalier,Le Pédagogue Amoureux,Comédie,0,isidore,45,5,13,5,7,1,0,0,1722,,16357,15400,53,,,1665,1665.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVALIER_PEDAGOGUEAMOUREUX.xml', 'http://theatre-classique.fr/pages/documents/CHEVALIER_PEDAGOGUEAMOUREUX.xml']",,,,,7.846153846153846,0.6538461538461531,0.8204240204240201,13,11.0,1.0,51.0,3.0,1.371794871794871
fre000309,chevreau-avocat-dupe,chevreau-avocat-dupe,,Comedy,False,Chevreau,L'Avocat Dupé,Comédie.,0,mainalte|atalante,28,5,9,6,2,1,0,0,1727,,18272,15801,1123,,1637.0,1637,1637.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CHEVREAU_AVOCATDUPE.xml', 'http://theatre-classique.fr/pages/documents/CHEVREAU_AVOCATDUPE.xml']",,,,,4.666666666666667,0.583333333333333,0.8380952380952381,9,7.0,1.0,21.0,3.0,1.444444444444444
fre000310,cinq-auteurs-aveugle-de-smyrne,cinq-auteurs-aveugle-de-smyrne,,Comedy,False,Corneille,L'Aveugle de Smyrne,Tragi-Comédie en Cinq Actes,4,atlante,20,0,11,5,5,1,0,0,1967,,17979,16932,30,,1639.0,1638,1638.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CINQAUTEURS_AVEUGLEDESMYRNE.xml', 'http://theatre-classique.fr/pages/documents/CINQAUTEURS_AVEUGLEDESMYRNE.xml']",,,,,6.909090909090909,0.69090909090909,0.86046176046176,11,10.0,1.0,38.0,2.0,1.309090909090909
fre000311,cinq-auteurs-comedie-des-tuileries,cinq-auteurs-comedie-des-tuileries,,Comedy,False,Corneille,La Comédie des Thuileries,,5,asphalte|arbaze|melinde,29,0,16,6,4,6,0,0,2187,,19976,19197,242,,1639.0,1638,1638.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CINQAUTEURS_COMEDIEDESTUILERIES.xml', 'http://theatre-classique.fr/pages/documents/CINQAUTEURS_COMEDIEDESTUILERIES.xml']",,,,,6.25,0.416666666666666,0.6788194444444441,16,10.0,2.0,50.0,3.0,1.6285714285714281
fre000312,claretie-valentin,claretie-valentin,,Comedy,False,Claretie,Valentin,Comédie en un Acte,0,la-comtesse|le-comte,7,1,4,2,1,1,0,148,0,,4143,4009,280,,,1881,1881.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CLARETIE_VALENTIN.xml', 'http://theatre-classique.fr/pages/documents/CLARETIE_VALENTIN.xml']",,,,,2.5,0.833333333333333,0.833333333333333,4,3.0,1.0,5.0,2.0,1.166666666666666
fre001651,clemenceau-le-voile-du-bonheur,clemenceau-le-voile-du-bonheur,,,False,Clémenceau,Le Voile du Bonheur,Pièce en un Acte.,1,tchang-i|li-kiang,15,0,7,6,0,1,0,323,0,,12635,12298,706,,1902.0,1901,1901.0,"['http://theatre-classique.fr/pages/programmes/edition.php?t=../documents/CLEMENCEAU_VOILEDUBONHEUR.xml', 'http://theatre-classique.fr/pages/documents/CLEMENCEAU_VOILEDUBONHEUR.xml']",,,,,3.714285714285714,0.6190476190476191,0.8238095238095231,7,6.0,1.0,13.0,2.0,1.380952380952381
